res_id,wave,east,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn,hate_justified,MateComp.cont,JobComp.cont,LifeSatis.cont,pop_15_44_muni_gendergap_2015,age,singdivsep,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,lrscale,afd,muslim_ind,afd_ind,contact_ind,refugee_ind,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife,women_role
473887444,1,0,2,NA,NA,1,2,NA,NA,NA,NA,65,0,60 and older,Female,Niedersachsen,1,Married,Protestant,NA,Retired,No answer,2,7,Less than 3 kilometer,1000 and more,6,20,0.75,0.6666666666666666,0.6666666666666666,0.875,NA,Scenario 1,2,3,2,3,3,3,3,3,3,2,3,2,2,3,3,2,3,3
443329449,1,0,1,NA,NA,2,2,NA,NA,NA,NA,18,1,18-29,Male,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",NA,"In schooling / vocational training, student","1,500 to below 2,000 <80>",4,3,6-10 kilometers,500 <96> 999,3,0,0.25,0.3333333333333333,0,0.25,NA,Scenario 2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,2
483994546,1,0,3,NA,NA,3,3,NA,NA,NA,NA,46,0,40-49,Male,Baden-W<fc>rttemberg,1,"With partner, not living together",Protestant,NA,Unskilled worker,"1,500 to below 2,000 <80>",1,5,6-10 kilometers,1 <96> 49,7,60,0.625,1,0.16666666666666666,1,NA,Scenario 2,2,3,4,4,3,4,4,3,4,4,4,3,4,4,3,3,3,4
484063845,1,0,1,NA,NA,1,1,NA,NA,NA,NA,37,0,30-39,Female,Hessen,1,"With partner, living together","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",NA,Employee in low / medium position,"3,500 to below 4,000 <80>",2,7,3-5 kilometers,1000 and more,1,0,0.5,0,0.3333333333333333,0.125,NA,Scenario 2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,4,2,2,1
473928341,1,0,1,NA,NA,1,1,NA,NA,NA,NA,28,0,18-29,Female,Hessen,1,"With partner, not living together","No, I don't feel close to any religion",NA,Employee in low / medium position,"1,500 to below 2,000 <80>",1,6,6-10 kilometers,1000 and more,4,0,0.375,0,0.16666666666666666,0.125,NA,Scenario 1,2,2,2,1,1,3,1,1,1,2,2,1,2,2,2,1,2,1
474272647,1,0,3,NA,NA,2,2,NA,NA,NA,NA,49,1,40-49,Female,Bayern,1,"Single, without partner","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",NA,Employee in high position,"3,000 to below 3,500 <80>",1,6,3-5 kilometers,50 <96> 249,3,0,0.125,0,0.8333333333333334,0.75,NA,Scenario 1,1,2,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2
443629540,1,0,3,NA,NA,2,3,NA,NA,NA,NA,27,1,18-29,Female,Schleswig-Holstein,1,"Single, without partner","No, I don't feel close to any religion",NA,Permanently sick or disabled,below 500 <80>,1,4,Don't know,1 <96> 49,5,0,0.75,1,0,0.625,NA,Scenario 2,3,2,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3
443642743,1,1,3,NA,NA,1,2,NA,NA,NA,NA,38,0,30-39,Male,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",NA,Employee in high position,"3,500 to below 4,000 <80>",2,7,Less than 3 kilometer,500 <96> 999,4,1,1,0,0.5,0.625,NA,Scenario 2,1,4,2,3,4,2,2,3,3,2,3,3,2,4,3,3,3,4
474444843,1,0,1,NA,NA,1,1,NA,NA,NA,NA,54,0,50-59,Female,Niedersachsen,1,Married,Protestant,NA,Employee in low / medium position,"2,000 to below 2,500 <80>",2,5,3-5 kilometers,1 <96> 49,4,1,0.125,0,0.6666666666666666,0,NA,Scenario 2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2
487014748,1,0,1,NA,NA,3,3,NA,NA,NA,NA,53,1,50-59,Male,Bayern,1,Divorced / separated,Protestant Free Church,NA,Unskilled worker,"1,500 to below 2,000 <80>",1,5,Don't know,1 <96> 49,5,0,0.25,0,0,0.625,NA,Scenario 1,1,2,2,3,3,3,2,3,3,3,1,4,2,3,4,4,3,4
443866748,1,0,1,NA,NA,2,3,NA,NA,NA,NA,26,0,18-29,Female,Rheinland-Pfalz,1,"With partner, living together",Roman Catholic,NA,Unskilled worker,"1,500 to below 2,000 <80>",2,3,6-10 kilometers,1 <96> 49,5,30,0.75,1,0.3333333333333333,1,NA,Scenario 1,2,3,4,4,4,4,3,3,4,3,3,2,3,3,4,3,3,3
443871949,1,0,1,NA,NA,2,1,NA,NA,NA,NA,50,1,50-59,Female,Niedersachsen,1,Divorced / separated,Protestant,NA,Employee in low / medium position,"1,000 to below 1,500 <80>",3,5,Don't know,500 <96> 999,3,1,0,0.3333333333333333,0,0.125,NA,Scenario 2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3,3
474964745,1,0,2,NA,NA,2,4,NA,NA,NA,NA,25,0,18-29,Male,Bayern,1,"With partner, not living together",Roman Catholic,NA,Employee in low / medium position,"4,000 to below 4,500 <80>",4,5,Less than 3 kilometer,250 <96> 499,3,20,0.75,1,0.3333333333333333,0.5,NA,Scenario 1,0,3,2,3,2,2,1,3,3,2,2,2,3,2,2,3,2,3
477015744,1,1,3,NA,NA,3,3,NA,NA,NA,NA,25,0,18-29,Female,Th<fc>ringen,1,"With partner, living together","No, I don't feel close to any religion",NA,Parental leave,"1,500 to below 2,000 <80>",3,3,3-5 kilometers,1 <96> 49,8,20,0.625,1,0,1,NA,Scenario 2,3,3,3,4,4,4,3,4,3,3,3,3,3,2,3,2,3,3
477028947,1,0,1,NA,NA,1,1,NA,NA,NA,NA,58,0,50-59,Male,Bayern,1,Married,Protestant,NA,Unemployed / seeking work,"1,500 to below 2,000 <80>",2,5,6-10 kilometers,250 <96> 499,5,0,0.375,1,0.16666666666666666,0.625,NA,Scenario 2,2,2,1,3,2,3,3,3,3,3,3,2,3,2,3,3,2,4
443932747,1,0,1,NA,NA,1,2,NA,NA,NA,NA,57,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Roman Catholic,NA,Retired,No answer,3,6,Less than 3 kilometer,50 <96> 249,0,0,0.5,0.3333333333333333,0,1,NA,Scenario 1,0,3,3,3,4,3,3,4,3,4,3,3,3,3,4,2,2,4
477070745,1,0,1,NA,NA,4,1,NA,NA,NA,NA,54,0,50-59,Female,Nordrhein-Westfalen,1,"With partner, living together",No answer,NA,Unemployed / seeking work,below 500 <80>,2,1,Less than 3 kilometer,50 <96> 249,5,0,0.25,0,0.8333333333333334,0.625,NA,Scenario 1,0,1,1,4,4,4,1,4,4,4,1,4,1,4,4,4,4,1
444094644,1,0,1,NA,NA,1,1,NA,NA,NA,NA,55,0,50-59,Male,Niedersachsen,1,Married,Protestant,NA,Employee in low / medium position,"4,500 to below 5,000 <80>",2,6,11-20 kilometers,250 <96> 499,4,1,0.625,0,0,0.875,NA,Scenario 1,2,3,3,3,3,3,3,2,3,2,3,2,3,3,4,3,2,3
477085743,1,1,2,NA,NA,2,2,NA,NA,NA,NA,28,0,18-29,Female,Brandenburg,1,"With partner, living together",Protestant,NA,Employee in low / medium position,"3,500 to below 4,000 <80>",2,6,6-10 kilometers,50 <96> 249,5,0,0.25,0,0.5,0.125,NA,Scenario 1,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,1
444244646,1,0,2,NA,NA,3,2,NA,NA,NA,NA,81,0,60 and older,Male,Berlin,1,Widowed,"No, I don't feel close to any religion",NA,Retired,"2,500 to below 3,000 <80>",2,6,Less than 3 kilometer,1000 and more,5,0,0.25,0,0.8333333333333334,1,NA,Scenario 2,1,4,4,4,4,3,3,4,4,2,3,2,3,1,3,2,2,2
444414840,1,1,2,NA,NA,3,2,NA,NA,NA,NA,49,1,40-49,Female,Th<fc>ringen,1,Divorced / separated,"No, I don't feel close to any religion",NA,Skilled worker,"1,500 to below 2,000 <80>",2,9,21-50 kilometers,50 <96> 249,5,47,0.75,1,0.3333333333333333,0.625,NA,Scenario 1,3,2,2,4,3,4,2,4,4,3,3,3,3,3,3,3,3,1
487237946,1,0,1,NA,NA,1,1,NA,NA,NA,NA,26,0,18-29,Female,Nordrhein-Westfalen,1,"With partner, not living together","No, I don't feel close to any religion",NA,Other,No answer,3,8,6-10 kilometers,500 <96> 999,6,0,0.25,0,0,0.625,NA,Scenario 2,2,3,3,2,2,2,3,3,3,4,3,3,2,3,4,2,2,2
477225745,1,0,4,NA,NA,3,3,NA,NA,NA,NA,33,0,30-39,Male,Schleswig-Holstein,1,"With partner, living together","No, I don't feel close to any religion",NA,Civil servant,No answer,2,7,Less than 3 kilometer,1000 and more,8,70,0.875,1,0.16666666666666666,1,NA,Scenario 1,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,1,3
444709245,1,0,1,NA,NA,1,1,NA,NA,NA,NA,58,0,50-59,Male,Baden-W<fc>rttemberg,1,"With partner, not living together","Christian, but not close to a particular religious community",NA,Employee in low / medium position,"3,000 to below 3,500 <80>",1,8,3-5 kilometers,50 <96> 249,3,1,0.25,0,0.3333333333333333,0.875,NA,Scenario 2,2,3,2,3,3,3,3,3,4,3,2,2,2,2,4,3,3,2
497475348,1,0,1,NA,NA,1,1,NA,NA,NA,NA,22,0,18-29,Male,Niedersachsen,1,"With partner, living together",Protestant Free Church,NA,Unskilled worker,No answer,6,4,6-10 kilometers,50 <96> 249,4,0,0.5,0,0,0.5,NA,Scenario 1,2,3,1,2,3,3,3,1,1,4,3,1,3,2,4,4,3,3
447079041,1,0,2,NA,NA,3,2,NA,NA,NA,NA,36,0,30-39,Female,Bayern,1,"With partner, living together",Protestant,NA,Parental leave,"1,500 to below 2,000 <80>",3,7,Don't know,500 <96> 999,5,20,0.5,0.3333333333333333,0,0.875,NA,Scenario 1,2,3,4,3,4,3,3,3,2,3,3,2,2,3,3,4,3,2
447214840,1,0,2,NA,NA,2,2,NA,NA,NA,NA,60,0,60 and older,Female,Nordrhein-Westfalen,1,Married,Protestant,NA,Retired,"2,500 to below 3,000 <80>",2,6,11-20 kilometers,50 <96> 249,5,1,0.625,0.3333333333333333,0,0.5,NA,Scenario 1,2,2,2,3,2,3,2,3,3,3,3,2,2,2,3,2,2,1
447255542,1,1,3,NA,NA,3,2,NA,NA,NA,NA,44,0,40-49,Male,Sachsen,1,Married,Protestant Free Church,NA,Skilled worker,"3,000 to below 3,500 <80>",3,8,3-5 kilometers,500 <96> 999,5,0,0.625,1,0.5,0.75,NA,Scenario 1,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3
447281442,1,1,3,NA,NA,1,3,NA,NA,NA,NA,65,0,60 and older,Male,Th<fc>ringen,1,Married,Protestant,NA,Retired,"1,000 to below 1,500 <80>",2,5,21-50 kilometers,250 <96> 499,4,3,1,0.3333333333333333,0.3333333333333333,1,NA,Scenario 2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3
477571649,1,0,1,NA,NA,1,1,NA,NA,NA,NA,37,1,30-39,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant,NA,Employee in high position,"2,000 to below 2,500 <80>",1,7,21-50 kilometers,50 <96> 249,3,1,0.375,0,0,0.375,NA,Scenario 2,2,2,2,2,1,3,1,3,3,3,2,3,2,3,3,3,3,3
447482247,1,0,2,NA,NA,1,2,NA,NA,NA,NA,67,0,60 and older,Female,Baden-W<fc>rttemberg,1,Married,No answer,NA,Retired,"3,000 to below 3,500 <80>",2,5,3-5 kilometers,1 <96> 49,3,2,0.5,0,0,0.75,NA,Scenario 1,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2
447515840,1,0,1,NA,NA,1,1,NA,NA,NA,NA,33,1,30-39,Female,Bayern,1,"Single, without partner","No, I don't feel close to any religion",NA,Unskilled worker,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,50 <96> 249,3,0,0,0,0.3333333333333333,0.5,NA,Scenario 2,2,2,4,3,2,3,3,2,2,3,3,2,2,2,4,3,2,3
477765247,1,1,1,NA,NA,4,1,NA,NA,NA,NA,32,1,30-39,Female,Brandenburg,1,"Single, without partner",Protestant,NA,Employee in low / medium position,"500 to below 1,000 <80>",4,2,Don't know,50 <96> 249,5,0,0.5,0,0.5,0.625,NA,Scenario 2,2,3,3,3,1,2,2,3,3,3,2,2,2,3,1,1,3,2
477775649,1,1,1,NA,NA,2,1,NA,NA,NA,NA,45,0,40-49,Female,Sachsen,1,"With partner, not living together",Protestant,NA,Employee in high position,"4,000 to below 4,500 <80>",2,7,Less than 3 kilometer,50 <96> 249,6,9,0.25,0.3333333333333333,0.16666666666666666,0.375,NA,Scenario 2,2,3,2,2,2,3,2,3,1,3,2,2,2,3,3,2,1,1
487778448,1,0,2,NA,NA,2,3,NA,NA,NA,NA,38,0,30-39,Female,Hessen,1,Married,Roman Catholic,NA,Employee in low / medium position,"3,000 to below 3,500 <80>",2,6,Less than 3 kilometer,250 <96> 499,5,0,0.5,0,0.3333333333333333,0.625,NA,Scenario 1,2,2,3,3,3,3,2,2,3,3,3,2,2,3,4,4,3,3
477805940,1,0,1,NA,NA,1,1,NA,NA,NA,NA,45,0,40-49,Female,Rheinland-Pfalz,1,Married,Roman Catholic,NA,Employee in low / medium position,"4,000 to below 4,500 <80>",3,5,21-50 kilometers,1 <96> 49,5,0,0.25,0.6666666666666666,0.5,0.125,NA,Scenario 1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2
447585245,1,0,1,NA,NA,2,3,NA,NA,NA,NA,22,1,18-29,Male,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",NA,Unemployed / seeking work,"1,000 to below 1,500 <80>",2,2,6-10 kilometers,50 <96> 249,5,16,0.625,0.6666666666666666,0.5,0.875,NA,Scenario 1,2,2,3,3,4,3,3,3,4,4,4,2,4,2,3,4,3,2
447595344,1,0,3,NA,NA,1,1,NA,NA,NA,NA,75,1,60 and older,Female,Nordrhein-Westfalen,1,"Single, without partner","Christian, but not close to a particular religious community",NA,Retired,"500 to below 1,000 <80>",1,5,Less than 3 kilometer,50 <96> 249,8,0,0,0,0.16666666666666666,0.25,NA,Scenario 2,2,2,1,1,3,4,1,1,1,3,4,1,4,1,4,3,3,3
487895447,1,0,3,NA,NA,1,3,NA,NA,NA,NA,23,1,18-29,Female,Niedersachsen,1,"Single, without partner","Christian, but not close to a particular religious community",NA,Unskilled worker,"1,500 to below 2,000 <80>",2,4,3-5 kilometers,250 <96> 499,7,81,0.875,1,0.5,1,NA,Scenario 2,1,4,3,4,4,4,4,4,4,4,3,4,3,4,3,4,2,1
447825543,1,0,1,NA,NA,3,1,NA,NA,NA,NA,21,0,18-29,Female,Schleswig-Holstein,1,"With partner, living together","No, I don't feel close to any religion",NA,"In schooling / vocational training, student","2,500 to below 3,000 <80>",2,6,Less than 3 kilometer,250 <96> 499,6,0,0.125,0,0.3333333333333333,0.25,NA,Scenario 1,2,2,1,3,1,2,3,1,2,2,3,1,2,1,3,2,2,2
481714545,1,0,2,NA,NA,1,2,NA,NA,NA,NA,50,0,50-59,Female,Nordrhein-Westfalen,1,Married,Protestant,NA,Employee in low / medium position,"2,000 to below 2,500 <80>",3,7,Less than 3 kilometer,250 <96> 499,10,11,0.5,1,0.6666666666666666,0.875,NA,Scenario 1,1,3,4,4,4,2,3,3,4,4,3,4,4,4,4,4,4,3
451344942,1,0,1,NA,NA,2,1,NA,NA,NA,NA,35,0,30-39,Female,Rheinland-Pfalz,1,"With partner, not living together","Christian, but not close to a particular religious community",NA,Employee in low / medium position,"1,000 to below 1,500 <80>",1,1,6-10 kilometers,There are no refugees in my town,5,0,0.625,0.3333333333333333,0.16666666666666666,1,NA,Scenario 2,2,3,3,4,4,3,4,3,4,1,4,3,3,3,4,4,4,2
451464945,1,1,4,NA,NA,1,3,NA,NA,NA,NA,36,0,30-39,Female,Sachsen,1,Registered partnership,"No, I don't feel close to any religion",NA,Employee in high position,"1,500 to below 2,000 <80>",3,7,11-20 kilometers,1000 and more,7,71,0.75,1,0.3333333333333333,1,NA,Scenario 2,3,4,4,4,4,3,4,4,4,4,4,4,4,1,4,2,4,1
453080041,1,0,2,NA,NA,2,2,NA,NA,NA,NA,59,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,NA,Employee in low / medium position,No answer,3,5,3-5 kilometers,50 <96> 249,3,2,0.25,0,0,0.125,NA,Scenario 2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2
453377842,1,1,2,NA,NA,2,3,NA,NA,NA,NA,55,0,50-59,Male,Sachsen,1,Married,"No, I don't feel close to any religion",NA,Permanently sick or disabled,"500 to below 1,000 <80>",2,2,Less than 3 kilometer,50 <96> 249,8,80,1,1,0.3333333333333333,1,NA,Scenario 2,2,3,3,4,4,4,3,4,4,4,4,3,4,2,3,3,3,2
454509948,1,0,1,NA,NA,1,2,NA,NA,NA,NA,78,0,60 and older,Male,Nordrhein-Westfalen,1,Married,"No, I don't feel close to any religion",NA,Retired,"2,500 to below 3,000 <80>",2,7,Less than 3 kilometer,50 <96> 249,0,0,0.375,0.3333333333333333,0.3333333333333333,0.25,NA,Scenario 2,1,2,3,2,2,3,1,2,2,3,2,2,1,3,4,3,2,3
487318145,1,0,1,NA,NA,2,2,NA,NA,NA,NA,18,0,18-29,Female,Niedersachsen,1,"With partner, not living together","No, I don't feel close to any religion",NA,"In schooling / vocational training, student",No answer,4,7,3-5 kilometers,1 <96> 49,5,0,0.375,0,0.5,0.375,NA,Scenario 1,2,3,3,2,2,2,2,2,3,3,2,1,3,2,2,2,1,1
427435741,1,0,4,NA,NA,1,4,NA,NA,NA,NA,28,0,18-29,Female,Niedersachsen,1,Married,"No, I don't feel close to any religion",NA,Unskilled worker,"1,500 to below 2,000 <80>",2,2,Less than 3 kilometer,500 <96> 999,8,69,0.75,1,0.5,0.875,NA,Scenario 1,2,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,3,1
427703742,1,0,3,NA,NA,3,1,NA,NA,NA,NA,32,0,30-39,Female,Hamburg,0,"With partner, living together","No, I don't feel close to any religion",NA,Employee in low / medium position,"2,500 to below 3,000 <80>",3,5,Don't know,500 <96> 999,3,0,0.25,0,0,0.25,NA,Scenario 1,2,2,2,1,2,3,3,1,1,3,2,1,1,3,4,3,4,1
427765949,1,0,3,NA,NA,3,3,NA,NA,NA,NA,36,0,30-39,Female,Baden-W<fc>rttemberg,1,"With partner, not living together","No, I don't feel close to any religion",NA,Employee in high position,"2,500 to below 3,000 <80>",3,5,6-10 kilometers,50 <96> 249,7,0,0.875,0.3333333333333333,0.3333333333333333,1,NA,Scenario 2,2,3,3,4,4,4,3,3,3,3,3,3,3,2,3,3,3,2
427849441,1,0,3,NA,NA,1,3,NA,NA,NA,NA,59,0,50-59,Male,Nordrhein-Westfalen,1,"With partner, living together","Christian, but not close to a particular religious community",NA,Permanently sick or disabled,below 500 <80>,2,5,Less than 3 kilometer,1000 and more,5,0,0.625,0.3333333333333333,0.5,0.75,NA,Scenario 1,2,3,3,4,4,3,3,2,1,3,3,2,2,3,3,3,4,2
431334347,1,0,4,NA,NA,2,2,NA,NA,NA,NA,65,0,60 and older,Male,Saarland,1,"With partner, not living together","No, I don't feel close to any religion",NA,Retired,"2,500 to below 3,000 <80>",2,5,Less than 3 kilometer,50 <96> 249,10,80,0.875,1,0.16666666666666666,1,NA,Scenario 1,3,3,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
481874941,1,0,3,NA,NA,2,1,NA,NA,NA,NA,20,1,18-29,Female,Hamburg,1,"Single, without partner","No, I don't feel close to any religion",NA,Unskilled worker,"1,500 to below 2,000 <80>",2,2,Less than 3 kilometer,50 <96> 249,4,10,0.5,0.3333333333333333,0.6666666666666666,0.5,NA,Scenario 1,1,4,2,2,2,4,2,3,4,2,3,2,2,4,3,1,3,2
487509042,1,0,2,NA,NA,2,2,NA,NA,NA,NA,44,0,40-49,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",NA,Employee in low / medium position,"2,000 to below 2,500 <80>",4,6,3-5 kilometers,500 <96> 999,5,1,1,0,0,1,NA,Scenario 1,2,3,3,3,3,3,3,3,3,2,4,3,3,1,3,4,2,2
481974948,1,0,1,NA,NA,1,1,NA,NA,NA,NA,55,0,50-59,Male,Hessen,0,"With partner, living together",Eastern Orthodox,NA,Employee in low / medium position,"1,000 to below 1,500 <80>",2,5,Don't know,50 <96> 249,5,5,0.875,0.6666666666666666,0,1,NA,Scenario 2,1,3,4,3,3,3,4,3,4,4,4,3,3,3,4,4,3,1
487509942,1,0,1,NA,NA,2,2,NA,NA,NA,NA,21,1,18-29,Female,Hessen,1,"Single, without partner",No answer,NA,"In schooling / vocational training, student","4,500 to below 5,000 <80>",4,7,6-10 kilometers,50 <96> 249,3,21,0.625,0.6666666666666666,0,0.625,NA,Scenario 1,2,2,2,3,4,3,3,2,3,3,3,2,2,3,3,3,3,2
477522945,1,0,4,NA,NA,4,4,NA,NA,NA,NA,32,0,30-39,Female,Bayern,1,Married,Roman Catholic,NA,Self-employed / freelancer,"3,500 to below 4,000 <80>",5,4,3-5 kilometers,250 <96> 499,9,100,1,1,0,1,NA,Scenario 2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,4
491164546,1,0,3,NA,NA,3,2,NA,NA,NA,NA,37,0,30-39,Male,Hessen,1,Married,"No, I don't feel close to any religion",NA,Unskilled worker,"2,500 to below 3,000 <80>",4,3,6-10 kilometers,1 <96> 49,7,60,1,1,0.16666666666666666,0.875,NA,Scenario 1,2,3,2,4,4,4,3,4,4,3,3,3,3,4,3,4,3,2
491174947,1,0,1,NA,NA,1,1,NA,NA,NA,NA,74,0,60 and older,Male,Bayern,1,Married,Protestant,NA,Retired,"2,000 to below 2,500 <80>",2,7,More than 50 kilometer,1 <96> 49,6,0,0.375,0.3333333333333333,0,0,NA,Scenario 1,1,2,2,2,1,2,1,2,2,3,3,2,2,3,4,1,2,3
471574341,1,0,2,NA,NA,3,2,NA,NA,NA,NA,30,0,30-39,Male,Nordrhein-Westfalen,1,"With partner, living together","Christian, but not close to a particular religious community",NA,Self-employed / freelancer,"1,500 to below 2,000 <80>",3,6,3-5 kilometers,1000 and more,8,100,1,1,0.3333333333333333,1,NA,Scenario 2,2,3,3,4,4,4,3,3,4,4,3,3,3,4,4,3,3,4
481874243,1,0,1,NA,NA,2,1,NA,NA,NA,NA,71,0,60 and older,Female,Baden-W<fc>rttemberg,1,Widowed,"Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",NA,Retired,"2,500 to below 3,000 <80>",1,7,3-5 kilometers,1 <96> 49,5,0,0.375,0,0,0.625,NA,Scenario 2,2,3,2,4,2,3,3,2,3,3,3,2,3,2,3,4,3,2
487056140,1,1,1,NA,NA,1,1,NA,NA,NA,NA,23,1,18-29,Female,Sachsen-Anhalt,1,"Single, without partner","No, I don't feel close to any religion",NA,"In schooling / vocational training, student","2,000 to below 2,500 <80>",6,2,More than 50 kilometer,There are no refugees in my town,1,0,0,0,0,0.125,NA,Scenario 1,2,2,1,1,1,3,2,1,1,1,2,1,1,3,2,1,3,3
487580548,1,0,2,NA,NA,3,1,NA,NA,NA,NA,37,0,30-39,Female,Baden-W<fc>rttemberg,1,Married,Muslim,NA,Parental leave,"2,000 to below 2,500 <80>",4,3,Less than 3 kilometer,250 <96> 499,9,10,0,0.3333333333333333,0,0.375,NA,Scenario 1,2,2,3,3,2,1,2,3,2,2,3,3,2,2,3,3,2,4
431764549,1,0,1,NA,NA,1,1,NA,NA,NA,NA,36,0,30-39,Female,Bayern,1,"With partner, not living together","No, I don't feel close to any religion",NA,Employee in low / medium position,"1,500 to below 2,000 <80>",1,6,3-5 kilometers,250 <96> 499,4,0,0.25,0.3333333333333333,0.5,0,NA,Scenario 1,1,2,1,2,1,2,2,1,1,1,2,1,1,3,4,4,3,1
491464446,1,0,1,NA,NA,2,2,NA,NA,NA,NA,71,0,60 and older,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",NA,Retired,"1,500 to below 2,000 <80>",2,5,More than 50 kilometer,50 <96> 249,5,0,0.375,0.6666666666666666,0,0,NA,Scenario 1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2
491814546,1,0,3,NA,NA,2,3,NA,NA,NA,NA,20,0,18-29,Female,Niedersachsen,1,"With partner, not living together","No, I don't feel close to any religion",NA,"In schooling / vocational training, student","500 to below 1,000 <80>",4,5,3-5 kilometers,50 <96> 249,2,0,0.5,0.3333333333333333,0,0.875,NA,Scenario 1,3,3,1,4,4,3,4,3,4,3,3,3,2,4,4,2,3,4
483174840,1,0,1,NA,NA,2,1,NA,NA,NA,NA,81,0,60 and older,Male,Niedersachsen,1,Married,Protestant,NA,Retired,"3,000 to below 3,500 <80>",2,6,Don't know,500 <96> 999,6,0,0.625,0,0,0.625,NA,Scenario 1,2,3,2,3,2,3,2,3,3,3,2,3,2,3,3,3,3,2
481764243,1,0,1,NA,NA,3,1,NA,NA,NA,NA,53,0,50-59,Male,Bayern,1,Married,Protestant,NA,Retired,"2,000 to below 2,500 <80>",3,2,Don't know,1000 and more,8,80,0.875,1,0.3333333333333333,0.75,NA,Scenario 2,3,2,4,4,4,2,4,4,4,4,3,4,4,2,4,4,2,4
461764749,1,0,2,NA,NA,3,1,NA,NA,NA,NA,53,1,50-59,Male,Nordrhein-Westfalen,1,Divorced / separated,Roman Catholic,NA,Retired,"500 to below 1,000 <80>",2,5,Less than 3 kilometer,1000 and more,8,100,0.875,1,0.5,1,NA,Scenario 1,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
491764348,1,0,4,NA,NA,2,2,NA,NA,NA,NA,35,0,30-39,Female,Hessen,1,Married,Roman Catholic,NA,Parental leave,No answer,4,7,Less than 3 kilometer,1 <96> 49,5,70,0.875,0.6666666666666666,0,1,NA,Scenario 1,2,3,3,4,3,3,3,3,4,3,3,2,3,3,3,3,4,3
491014943,1,0,2,NA,NA,3,2,NA,NA,NA,NA,26,0,18-29,Female,Niedersachsen,1,"With partner, not living together",Protestant,NA,Permanently sick or disabled,"1,000 to below 1,500 <80>",2,2,Less than 3 kilometer,50 <96> 249,4,0,0.75,0.6666666666666666,0.6666666666666666,0.75,NA,Scenario 1,1,2,2,4,4,4,3,4,4,3,2,3,2,3,4,4,3,2
487419740,1,0,4,NA,NA,4,4,NA,NA,NA,NA,45,0,40-49,Female,Nordrhein-Westfalen,1,Married,"No, I don't feel close to any religion",NA,Unemployed / seeking work,"1,500 to below 2,000 <80>",2,5,Less than 3 kilometer,50 <96> 249,10,56,1,1,0.3333333333333333,1,NA,Scenario 2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2
463432447,1,0,3,NA,NA,2,1,NA,NA,NA,NA,22,0,18-29,Female,Schleswig-Holstein,1,"With partner, living together",Protestant,NA,"In schooling / vocational training, student","1,000 to below 1,500 <80>",2,5,6-10 kilometers,500 <96> 999,4,0,0.125,0,0,0.375,NA,Scenario 1,2,2,2,3,2,2,3,2,3,3,3,3,3,3,2,3,3,1
483887345,1,0,2,NA,NA,1,1,NA,NA,NA,NA,63,1,60 and older,Female,Hamburg,1,Divorced / separated,Roman Catholic,NA,Retired,"1,500 to below 2,000 <80>",1,6,3-5 kilometers,50 <96> 249,6,0,0.25,0,0.5,0.375,NA,Scenario 2,2,3,2,2,3,3,2,2,2,2,2,2,1,2,3,2,2,2
